CountryID,CountryName,Region,IncomeLevel,ECIID,Year,FDINet,FDIInflowstoGDP,FDIInflows,FDIOutflowsPercent,FDIOutflows,GDP,GDPgrowth,GrossNationalSpending,InflationConsumerPrices,InflationRate,InflationPercent,GoodsNetTrade,GoodsandServicesNetTrade,TradePercent,ServicesTradedPercent,GovernmentSpendingToGDP,GovernmentSpendingAnnualGrowth,GovernmentSpending,GovernmentEducationSpendingToGDP,GovernmentEducationSpendingToTotalSpending,GovernmentMilitarySpendingToGDP,GovernmentMilitarySpendingToTotalSpending,GovernmentMilitarySpending,ElectricityAccess,AgriculturalCarbonDioxide,TransportCarbonDioxide,WasteCarbonDioxide,ForestArea,RenewableEnergyConsumption,TotalGreenhouseGas,LongTermExternalDebt,TotalPSD,LongTermPSD,ShortTermPSD,InterestPaymentsPercent,ExternalDebt,TotalDebt,FemaleLifeExpectancy,MaleLifeExpectancy,TotalLifeExpectancy,AdultLiteracyRate,YouthLiteracyRate,BasicDrinkingWater,SafelyManagedDrinkingWater,BasicHandwashing,PovertyRatio,NationalPovertyRatio,SocialPovertyRatio,UnemploymentwithAdvancedEducation,UnemploymentwithBasicEducation,UnemploymentWithintermediateEducation,TotalUnemployment,YouthUnemployment,ExchangeRate
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,ECI-PNG-2021,2021,1645866952,-0.131822921,-34418191.65,6.17190715,1611448760,26109413522.0,-0.511353444,,4.48359014,11.59527033,11.59527033,6474314181,4601985920,,8.623992233,,,,1.345999956,3.861613516,0.333316935,1.552158363,87785527.46,20.9,,2.3434,0.001,79.10221702,54.5,0.923908528,15903497544,,,,12.38,,16.54,68.415,62.948,65.351,,,49.16923268,,29.80792243,,,,,,,,,3.50877193
POL,Poland,Europe & Central Asia,High income,ECI-POL-2021,2021,-27292000000,5.443067377,37512000000,1.482942754,10220000000,689170000000.0,6.927182661,6.67105E+11,5.055027047,5.340236028,5.340236028,-8800000000,22450000000,110.874283,19.01010725,18.52315174,4.971635397,12765642983,4.673399132,11.16927338,2.242623614,5.862531137,15295541731,100,1.7327,66.4286,0.1986,31.01927475,15.2,10.95363503,,,,,2.82,,,79.6,71.6,75.50243902,99.80000305,99.90000153,90.36157032,88.90617795,,,12.2,10.6,1.745,4.537,3.82,3.268,11.849,3.861916667
PRI,Puerto Rico,Latin America & Caribbean,High income,ECI-PRI-2021,2021,,,,,,106427000000.0,0.38522272,99776400000,,2.799639905,2.799639905,,,96.74414103,,7.352861329,2.971274717,78254,,,,,,100,,1.9783,,56.01127396,2.6,4.562641965,,,,,,,,84.522,75.865,80.162,92.40000153,92.40000153,100,99.87310759,,,,,,,,7.9,,1
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,ECI-PRK-2021,2021,,,,,,,,,,,,,,,,,,,,12.75985622,,,,52.6,0.0254,4.4151,0.011,49.90333029,14.7,3.164051936,,,,,,,,75.743,70.831,73.284,,,93.86514132,66.45431945,,,,,,,,,,
PRT,Portugal,Europe & Central Asia,High income,ECI-PRT-2021,2021,-9417422268,3.066114561,7850966593,-0.611292673,-1565250827,256056000000.0,5.558757523,2.63166E+11,1.265657191,2.019776327,2.019776327,-18745029889,-6766334731,85.87354521,20.40595485,18.65589663,4.572858156,47769297435,4.783162966,9.791884613,1.519533887,3.217716847,388245331.1,100,0.0338,15.4494,0.199,36.15499489,32.3,5.384058088,,,,,5.72,,,84.4,78.5,81.37804878,96.77999878,99.70999908,99.24568371,95.0865778,,1.6,16.4,12.8,4.884,6.728,8.138,6.577,23.432,0.845494139
PRY,Paraguay,Latin America & Caribbean,Upper middle income,ECI-PRY-2021,2021,-88794466.57,0.765490446,305820322.2,0.543231457,217025855.6,39950899939.0,4.016737318,39458740009,4.787983101,8.448126027,8.448126027,628758728.6,504547401.1,69.74227302,8.309117329,12.13631687,2.685467474,4799553974,3.417827789,23.63689995,0.928836343,3.725586394,37261369.31,100,0.08,7.8604,0.0001,39.82614322,58.8,6.498835609,20151155775,,,,6.54,,3.25,73.385,67.434,70.262,,98.62999725,99.59589823,64.15144761,,1.3,26.9,24,,,,7.311,16.121,6774.162735
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,ECI-PSE-2021,2021,-295522693.6,1.951941327,353477054.9,0.32003071,57954361.35,18109000000.0,7.011982276,24947100000,1.237481028,8.953971741,8.953971741,-6023996039,-6953873199,73.08354962,14.54160823,23.79921586,1.312743115,4398,5.43442188,,,,,100,,,,1.682987552,15.4,,,,,,2.63,,,75.939,71.094,73.473,,,98.17100019,80.02319432,94.91996753,,,,31.879,23.104,26.56,26.39,41.672,
PYF,French Polynesia,East Asia & Pacific,High income,ECI-PYF-2021,2021,,0.213222667,13114560,0.213222667,13114560,6150640646.0,2.094788968,7708151081,,0.198829632,0.198829632,,,51.63760842,,32.91111237,,224182678.5,,,,,,100,,0.5824,,43.05963699,7.4,4.525147252,,,,,,,,82.632,76.975,79.486,,,100,82.66456745,,,,,,,,,,100.8802226
QAT,Qatar,Middle East & North Africa,High income,ECI-QAT-2021,2021,1253296703,-0.608353846,-1093406593,0.088960286,159890109.9,179732000000.0,1.626846725,1.35387E+11,2.304465657,22.46602212,22.46602212,60339010989,44345054945,92.77915857,29.31378994,16.64894479,,299234834.6,,,6.452355112,21.98661528,1159346593,100,0.0018,12.1829,,,,57.1394581,,,,,,,,80.937,78.314,79.272,,,99.9828259,96.64887477,,,,,0.28,0.05,0.19,0.14,0.69,3.64
ROU,Romania,Europe & Central Asia,High income,ECI-ROU-2021,2021,-10398707803,4.095991097,11738217410,0.467415045,1339509607,286578000000.0,5.545709626,3.02777E+11,5.052328761,5.610255099,5.610255099,-27290809288,-16177203807,86.61334943,19.09225856,17.82532161,-0.564422244,5183485141,3.324529886,8.136876599,1.852593472,4.987829867,53529355.15,100,1.056,19.1771,0.0051,30.11582928,23.6,6.057736774,,,,,3.86,,,76.6,69.2,72.8097561,99,100,99.99999778,82.02704009,,,21.2,20.1,2.088,13.208,5.113,5.59,21.038,4.160416667
RUS,Russian Federation,Europe & Central Asia,High income,ECI-RUS-2021,2021,25432770000,2.194324026,40450000000,3.573996171,65882770000,1843390000000.0,5.614290376,1.65491E+12,6.69445892,19.41158906,19.41158906,1.93114E+11,1.72794E+11,50.1964411,7.129855671,17.11891786,2.896595367,3.15569E+11,3.994874929,,3.611746834,1.314186955,65977547.15,100,5.9312,253.5253,,49.78433608,3.5,17.60284904,,,,,,,,74.51,65.51,69.9002439,100,100,96.96612688,76.13550914,,,11,15.9,4.687,11.347,4.155,4.749,16.22,73.65435
RWA,Rwanda,Sub-Saharan Africa,Low income,ECI-RWA-2021,2021,-211896128.9,1.914271899,211896128.9,0.00000903,1000,11069280650.0,10.85796776,12796068929,-0.391346748,2.857511328,2.857511328,-1658693980,-1745970645,54.63831147,11.25028945,16.9578848,13.72734139,187711586.6,5.589849949,15.53223991,1.513975297,4.799917189,16783783.24,48.7,,0.6431,,11.2282124,79.4,0.575600924,8225803187,,,,,,5.72,68.164,63.798,66.072,,,64.45210935,,18.38155918,,,,17.725,15.204,23.288,15.775,23.239,988.6248066
SAU,Saudi Arabia,Middle East & North Africa,High income,ECI-SAU-2021,2021,1561963979,2.6439106,23111903141,2.822593121,24673867121,874156000000.0,5.07511035,8.0067E+11,3.063289889,13.30070015,13.30070015,1.36464E+11,72986051068,57.14281356,9.618871032,23.84385792,0.813218157,2887466667,,,7.229219837,22.81644894,63194666667,100,0.289,128.2202,,0.454484135,0.1,24.40134987,,,,,2.97,,,78.771,75.59,76.936,,,98.65327913,,,,,,8.798,4.076,7.107,6.621,19.677,3.75
SDN,Sudan,Sub-Saharan Africa,Low income,ECI-SDN-2021,2021,-468626509.8,1.527540298,522869616.9,0.158468821,54243107.03,34229513775.0,-1.868520483,34102264026,359.0930408,235.5154436,235.5154436,-3877256542,-3606680948,4.127548638,8.774093801,1.956283748,-9.551918919,375282654.8,,,0.915918758,9.495771524,375212619.4,61.8,0.1375,12.9306,,9.73629015,61,2.876537305,15611317636,,,,,,9.32,67.879,62.741,65.267,,,63.88200965,,10.76258198,,,,,,,,,370.7905833
SEN,Senegal,Sub-Saharan Africa,Lower middle income,ECI-SEN-2021,2021,-2536450125,9.404261902,2588126617,0.1877726,51676492.01,27520784130.0,6.5440011,33051578256,2.180322781,1.447306276,1.447306276,-2997981004,-5498031123,69.37599399,18.45154133,15.16247269,14.42546888,4172831377,5.612121362,21.71729878,1.77917639,6.796219694,483224914,68,0.0089,3.2821,,41.69822885,35.4,1.647193489,24818680149,,,,10.55,,7.82,69.284,64.752,67.093,,,85.0712263,26.37587024,22.12774048,37.1,,31.5,,,,,,554.530675
SGP,Singapore,East Asia & Pacific,High income,ECI-SGP-2021,2021,-75901276532,31.62074002,1.37269E+11,14.13646094,61368011016,434112000000.0,9.690766871,2.75917E+11,2.30485959,10.26376671,10.26376671,1.21741E+11,1.57305E+11,329.7849788,122.0080747,1.641711376,3.886864954,4633928230,2.824798923,13.64822896,2.598793531,15.42758836,1117572599,100,,6.1442,0.041,21.43454039,1.1,12.99487345,,,,,0.37,,,85.5,80.8,83.09268293,98,100,100,100,,,,,4.527,5.49,4.57,4.64,10.049,1.343483333
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,ECI-SLB-2021,2021,-23030117.86,1.83340987,27919072.24,0.321051399,4888954.379,1522794913.0,2.564349754,1634611661,-0.115437894,-5.504745458,-5.504745458,-97219120.93,-205803240.8,66.63940727,12.70196829,26.57872786,-15.26966179,44739515.79,8.332326889,25.99682617,,,,76.3,,0.1933,,90.11218292,49.1,0.884222342,325278146.1,,,,0.7,,0.74,71.959,68.931,70.348,,,67.44761069,,,,,,,,,,,8.030102991
SLE,Sierra Leone,Sub-Saharan Africa,Low income,ECI-SLE-2021,2021,-212289192.8,2.962775178,212289192.8,,,7165214368.0,5.896852705,7957033955,11.87395888,7.432958847,7.432958847,-584699998.5,-791819568.4,42.15361569,4.779994336,8.736523145,3.257917254,578494495.6,9.442235947,33.41947175,0.696585523,2.249525666,2726942.699,27.5,,0.5173,,34.84552508,71.1,0.923417853,1386729966,,,,,,1.5,61.354,58.758,60.062,,,64.20441759,9.986945564,17.37642189,,,,,,,,,10.43942532
SLV,El Salvador,Latin America & Caribbean,Upper middle income,ECI-SLV-2021,2021,-373371287.6,2.756049983,800443455,1.470475187,427072167.3,29043140000.0,11.9047617,36095430000,3.466925853,4.142074686,4.142074686,-7938452592,-7132043365,81.84507598,18.59719982,19.34677173,9.168376684,561891,3.577668378,11.96135924,1.193762652,3.821846647,351578,97.9,0.1865,3.9277,,27.96235521,21.9,1.935345573,17067529700,23560488769,21061402021,2499086749,11.12,,21.19,75.149,66.078,70.748,,98.06999969,98.1944683,,,6.3,24.6,24.7,6.081,3.623,6.169,4.327,9.988,1
SMR,San Marino,Europe & Central Asia,High income,ECI-SMR-2021,2021,-138166049.4,,,,,1855396000.0,13.89778951,1370054295,,1.841433178,1.841433178,208978534.8,289974277.2,342.470174,91.32122413,18.4723389,-4.997488967,34273536.97,3.189297352,7.897833658,,,,100,,,,16.66666667,,,,,,,4.19,,,,,,,,100,100,,,,,,,,6.34,,0.845376564
SOM,Somalia,Sub-Saharan Africa,Low income,ECI-SOM-2021,2021,,,,,,9483997404.0,3.458227929,13921197411,,7.388600117,7.388600117,,,79.09323138,,7.132762929,12.92569288,67647151.15,,,,24.13673913,11129,49.3,,0.5115,,9.409969076,95.4,1.867621739,2313140393,,,,,,0.18,57.414,53.246,55.28,,,58.01372821,,25.02135525,,,,,,,,,
SRB,Serbia,Europe & Central Asia,Upper middle income,ECI-SRB-2021,2021,-4328353622,6.953120891,4600176721,0.410857883,271823098.8,66159884073.0,7.949056505,71228722798,4.085102853,5.684049451,5.684049451,-7094484883,-5441115648,112.3422983,25.33310377,18.76484274,4.159883982,12414796572,3.298675348,7.866899494,2.313238796,4.969561436,14657819.74,100,,,,32.38125818,27.2,,37671493348,,,,4.36,,8.87,75.7,70,72.7804878,,,95.67966514,75.04207243,,,20,16.3,8.016,10.258,10.522,9.843,24.53,99.39594167
SSD,South Sudan,Sub-Saharan Africa,Low income,ECI-SSD-2021,2021,,,,,,,,,10.51671583,,,2357570000,615260000,,51.51057068,,,,,,2.626143856,3.426413223,21322217.53,7.7,,,,11.32562151,32.4,,,,,,,,,56.472,53.429,54.975,,,41.06566165,,5.6,,,,,,,,,306.3546199
STP,S�o Tom� and Pr�ncipe,Sub-Saharan Africa,Lower middle income,ECI-STP-2021,2021,-58886960.76,11.2509261,59000132.74,0.021581131,113171.9807,524402455.5,1.899298913,,8.137770384,5.164335886,5.164335886,-131211363.4,-125888217.8,,19.75734053,,,,5.516176224,16.58419369,,,,78.5,,0.1015,,53.41666667,40.8,1.183991782,249422828,,,,,,0.6,70.419,65.161,67.591,,,77.28513049,36.1882152,57.92330495,,,,,,,,,20.71040152
SUR,Suriname,Latin America & Caribbean,Upper middle income,ECI-SUR-2021,2021,124045349.5,-4.269913027,-132705617.5,-0.278651287,-8660268,3107923198.0,-2.435385836,,59.11966263,62.07453346,62.07453346,865025274.3,423044484.2,,20.39513973,,,,4.131549835,11.78294563,,,,98.8,,0.8134,0.0002,94.60014575,14.5,6.06283258,3280495189,,,,,,14.49,73.551,67.207,70.274,95,98.90000153,97.99112691,55.7762567,72.10922544,,,,,,,,,18.23866667
SVK,Slovak Republic,Europe & Central Asia,High income,ECI-SVK-2021,2021,-1512472095,2.255263758,2719672547,1.00106001,1207200452,120592000000.0,5.72698854,1.21142E+11,3.149606299,2.243931149,2.243931149,-1688312099,-653299649.9,181.8574462,18.87727677,2.78261819,4.189938244,256221986.9,4.797181758,9.352379799,1.7415465,3.818814112,2648654.872,100,0.129,7.251,,40.05615641,17.9,8.588283219,,75497474974,68200766080,7296708894,2.52,,,78.2,71.2,74.61463415,,,99.78745843,99.14912807,,0.1,13.7,11.5,3.073,42.755,6.437,6.894,21.202,0.845494139
SVN,Slovenia,Europe & Central Asia,High income,ECI-SVN-2021,2021,-525233103.5,3.606815713,2219247756,2.753184564,1694014652,61529280461.0,8.389650321,57916308047,1.917065061,2.689964361,2.689964361,1071510882,3665876181,162.0827284,28.26385427,2.854561648,6.987795543,12829135652,5.365261243,11.51742363,1.233775674,2.494392452,762771996.2,100,0.0027,5.1188,0.0062,61.371114,23.4,8.524870273,,,,,2.84,,,83.8,77.7,80.67560976,,,99.5,98.27432091,,,12.1,6.7,3.332,9.058,5.405,4.744,12.781,0.845494139
SWE,Sweden,Europe & Central Asia,High income,ECI-SWE-2021,2021,8303095583,8.606397361,54838836963,9.909483711,63141932547,637187000000.0,5.937508573,6.09652E+11,2.163197364,2.740633344,2.740633344,30535929893,29421276245,90.27798618,28.74521327,25.75244159,3.275281525,1649118555,7.572199821,13.53193957,1.185223969,2.461196844,758255597.1,100,0.016,15.3314,0.1564,68.69966608,57.9,5.17725408,,,,,0.58,,,84.9,81.3,83.05609756,,,99.73844577,99.73844577,,1.5,16,12.1,4.307,27.585,6.668,8.722,24.747,8.576566716
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,ECI-SWZ-2021,2021,-54321169.08,2.382294476,112865288.3,1.235715018,58544119.19,4737671576.0,3.399338581,,,0.167992453,0.167992453,124040073.2,-40789539.98,,6.517236017,,,,5.287148952,15.34869936,1.783854783,5.77947742,83224944.17,82.9,,0.7681,,28.99825581,65.4,2.598390675,856528438,,,,7.62,,1.49,61.248,53.366,57.066,,,72.45384449,,,,,,20.252,37.362,57.283,34.153,56.263,14.78343514
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,ECI-SXM-2021,2021,-20461258.2,1.981796845,26815119.61,0.469588153,6353861.408,1353071061.0,4.577596779,,,4.643698668,4.643698668,-630951024.7,-211569874.8,,64.59317805,,,,,,,,,100,,,,10.88235294,,,,,,,,,,76.696,71.538,73.972,,,,,,,,,,,,,,1.79
SYC,Seychelles,Sub-Saharan Africa,High income,ECI-SYC-2021,2021,-160342559,7.528088833,111955764.4,-3.253607262,-48386794.59,1487173795.0,0.552281631,1832838678,9.76909937,2.750059938,2.750059938,-506845672.5,-69833657.51,183.770815,136.7619159,25.84512336,-1.664163498,38436191.82,5.623589993,,2.777553837,6.36331586,416698.6266,100,,0.6519,,73.26086957,1.7,12.50579298,,,,,,,,75.6,71.3,73.39756098,,,96.41884356,,,,,,,,,,,16.92052257
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,ECI-SYR-2021,2021,,,,,,14353205678.0,1.854215901,,,118.2740863,118.2740863,,,61.2204851,,6.834958527,26.26944552,98135655.44,,,,,,88.8,0.0382,4.8658,,2.843108425,1.1,1.852762416,3632210267,,,,,,,75.175,69.058,72.063,94,98,94.05369268,,84.3727243,,,,,,,,,1256
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,ECI-TCA-2021,2021,,,,,,1045782454.0,9.025497471,,,23.82424582,23.82424582,,,,,,,,4.166263378,12.57289886,,,,100,,0.0332,,11.07368421,0.8,2.327431868,,,,,,,,77.702,71.809,74.587,,,98.78765379,47.10447877,94.96266522,,,,,,,,,1
TCD,Chad,Sub-Saharan Africa,Low income,ECI-TCD-2021,2021,,,,,,11779981333.0,-1.169187004,12426057236,-0.77284437,7.166576289,7.166576289,,,82.98477687,,4.683119932,3.776995179,55167653.75,2.88812995,15.36173644,2.896163558,14.94797518,3399878.192,11.3,,0.8917,,3.336509927,69.9,4.79612916,2639247942,,,,,,2.85,54.283,50.845,52.525,,,51.89910104,6.204938183,26.17119939,,,,,,,,,554.530675
TGO,Togo,Sub-Saharan Africa,Low income,ECI-TGO-2021,2021,,-0.850362001,-70939270,-0.850362001,-70939270,8342243646.0,5.990876104,9203674801,4.186215065,2.466367464,2.466367464,,,57.5850135,,12.75823979,0.221142757,164323447.9,4.231181622,17.45342445,3.11153762,1.949269298,19877324.64,55.7,,1.265,0.0002,22.17889318,75.1,1.13980266,2451053114,,,,15.99,,2.05,62.391,60.849,61.619,,,69.94698197,19.12943514,17.24208292,43.9,,40.5,,,,,,554.530675
THA,Thailand,East Asia & Pacific,Upper middle income,ECI-THA-2021,2021,4020198102,3.039881536,15389597696,3.833984555,19409795798,506256000000.0,1.568181765,5.01651E+11,1.230395413,1.771072263,1.771072263,31944662044,-597171026,117.1445036,16.46528444,18.23131645,3.671553621,92297223516,2.982124329,11.87624747,1.418368487,5.217541413,7123128720,100,2.186,68.5839,0.0183,38.82831921,19,5.987437258,128000000000,,,,4.89,,3.34,83.041,74.518,78.715,94.09999847,98.80000305,99.99999799,,84.99332656,0.1,6.3,17.1,2.527,0.947,1.503,1.215,5.798,31.97709344
TJK,Tajikistan,Europe & Central Asia,Lower middle income,ECI-TJK-2021,2021,-36337647.19,0.940255222,84038181.46,0.533694038,47700534.27,8937805347.0,9.39999955,11272985317,,10.04450955,10.04450955,-1712233945,-2096987468,71.82593744,7.590083656,1.884252787,4.676264173,972813327.6,5.716334534,2.431295776,1.241536129,3.627579814,899927.8146,99.6,0.0361,1.854,,3.060739246,34.9,2.124590696,5537969278,,,,9.5,,4.67,73.734,69.568,71.594,,,81.89407836,55.26316675,72.90721507,,23.2,,,,,,,11.30885
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,ECI-TKM-2021,2021,,,,,,50007428571.0,6.200000017,,,2.77178001,2.77178001,,,33.05811708,,1.167689381,,584285714.3,3.848919338,29.83453174,,,,100,0.8748,11.862,,8.782159045,0.1,13.86631469,4568570608,,,,,,3.32,72.663,65.865,69.264,,,99.99999969,94.85705606,,,,,,,,,,
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,ECI-TLS-2021,2021,419035233.2,-11.55994438,-419035233.2,-0.703469681,-25500000,3624889700.0,5.363126627,2640265600,3.697920947,59.08384971,59.08384971,1996078131,1473782543,99.86742217,15.96031452,28.19556198,2.886431666,12256,2.973894119,7.477698822,1.831216171,2.41663586,39222,100,,0.3085,0.0002,61.84936113,12.1,1.41918721,232407556.6,,,,0.15,,0.28,69.544,66.1,67.737,,,85.56091447,,,,,,2.011,3.057,2.426,2.344,5.455,1
TON,Tonga,East Asia & Pacific,Upper middle income,ECI-TON-2021,2021,-317270.6881,0.049879119,258487.5674,-0.0113431,-58783.12067,518228012.1,0.362601972,798154237,5.640511406,2.474562668,2.474562668,-198464294.6,-240769752.3,66.17429433,24.12424683,28.58885449,22.82927647,148155452.3,4.927391464,1.117432594,,,,100,,0.1017,,12.43055556,1.8,3.055265902,186246381.5,,,,,,0.88,73.719,68.416,70.986,99.40000153,99.40000153,98.77468859,29.50862047,69.54068932,,20.6,15.1,2.265,1.992,2.121,2.111,6.357,2.264959601
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,ECI-TTO-2021,2021,1704232757,-3.815997065,-934781798.4,3.141078061,769450958.4,24496397205.0,-1.03742621,,2.059227469,19.0933596,19.0933596,4711913186,2906273135,,11.12784288,,,,3.432991982,1.265197754,0.893617668,2.829634333,21674621.42,100,0.0094,2.2216,,44.39961014,0.5,25.88409413,,,,,,,,76.403,69.662,72.971,,,98.87517077,,,,,,4.27,5.095,4.034,4.446,12.906,6.758530049
TUN,Tunisia,Middle East & North Africa,Lower middle income,ECI-TUN-2021,2021,-531409630.3,1.16937529,547411353.6,0.03418274,16001723.37,46812290143.0,4.736320748,51410877280,5.706350208,4.516780334,4.516780334,-8483945975,-4123466218,94.09595506,20.39380055,2.922613868,1.539447732,9794354344,6.679846764,19.75151634,2.636726165,7.919697946,12545438.23,99.9,0.1979,7.9724,,4.533084449,11.6,3.576940168,26136955435,,,,,,9.59,77.145,70.743,73.772,,,96.93899305,74.10628117,84.19055452,0.4,16.6,17.7,,,,,,2.794466667
TUR,T�rkiye,Europe & Central Asia,Upper middle income,ECI-TUR-2021,2021,-6444000000,1.572819486,12895000000,0.786836642,6451000000,819865000000.0,11.43939569,8.16545E+11,19.59649269,28.97300048,28.97300048,-29321000000,3299000000,71.08244396,11.3030773,12.94541377,3.299538986,16134945587,3.537879944,8.898449773,1.896972866,,155674129.4,100,2.3106,89.4596,0.0017,29.0741785,12,7.423079129,310000000000,,,,10.23,,9.01,79.121,73.04,76.032,,,97.02029543,,,0.5,14.4,22.1,12.416,10.972,13.486,11.969,22.612,8.850407549
TUV,Tuvalu,East Asia & Pacific,Upper middle income,ECI-TUV-2021,2021,-915227.7121,,,-1.520402591,-915227.7121,60196405.71,1.804135911,,,4.684765727,4.684765727,-31917373.9,-61216533.61,,56.06813787,,,,,,,,,99.7,,,,33.33333333,5,0.382577987,,,,,,,,69.138,60.816,64.547,,,99.23719479,8.667275936,93.98338902,,,,,,,,,
TZA,Tanzania,Sub-Saharan Africa,Lower middle income,ECI-TZA-2021,2021,-1190507399,1.684943479,1190507399,,,70655628148.0,4.321384295,71877432576,3.690919588,2.674303274,2.674303274,-3247120931,-1736406972,29.91518401,6.687045764,8.581984528,9.312991123,56564959.92,3.115153313,13.53782855,1.129136821,6.993565932,75949258.12,42.7,0.1378,9.5245,,51.11311809,78.3,1.385879819,23605608242,,,,9.9,,2.82,68.311,64.183,66.201,,,59.36117077,11.02063172,28.78494722,,,,,,,,,2297.764226
UGA,Uganda,Sub-Saharan Africa,Low income,ECI-UGA-2021,2021,-1647892932,4.066737858,1648240263,0.000856977,347331.1222,40529788749.0,3.536580341,43019401229,2.204572048,2.545119296,2.545119296,-3046414063,-4388622733,41.71363074,11.88557273,9.931596127,6.532583549,425254929.5,2.635936218,8.214565873,2.641881827,11.53622166,166564382.5,45.2,,3.7665,,11.45343756,91,1.155642022,16717546449,,,,17.54,,1.95,64.92,60.423,62.705,,,57.60557485,17.70231604,29.47221871,,,,10.01,1.549,5.54,3.422,5.157,3587.051707
UKR,Ukraine,Europe & Central Asia,Upper middle income,ECI-UKR-2021,2021,-7518000000,3.981661339,7954000000,0.218255512,436000000,199766000000.0,3.445620657,2.02405E+11,9.363139177,24.80475677,24.80475677,-6642000000,-2671000000,82.69796136,16.42472846,17.74217198,0.815816479,3544282218,5.141115869,14.25187588,3.425491996,8.465874336,689812314.4,100,2.7087,25.4859,0.0119,16.73455299,8.9,6.355599179,99159062515,,,,8.44,,7.47,74.36,65.16,69.64780488,100,99.90000153,93.53463927,87.76939717,,,,,9.026,11.734,10.143,9.834,19.063,27.28618938
URY,Uruguay,Latin America & Caribbean,High income,ECI-URY-2021,2021,-2545753145,8.501002666,5165277108,4.311207265,2619523963,60760798596.0,5.561892793,56422214733,7.747914023,11.18062196,11.18062196,4729783491,4525744457,56.82373811,13.60900004,,,,4.466599877,14.77762316,2.111323848,6.795669666,1258231388,100,0.6021,3.887,0.0014,11.72437436,57.8,12.53315355,,,,,,,,79.258,71.654,75.436,,99.18000031,99.50424188,,,0.1,,21.6,,,,9.328,31.39,43.554575
USA,United States,North America,High income,ECI-USA-2021,2021,-1.33851E+11,2.009212298,4.75805E+11,1.443991093,3.41954E+11,23681200000000.0,6.055052933,2.45412E+13,4.697858864,4.565985503,4.565985503,-1.08319E+12,-8.48072E+11,25.21365603,5.805359034,14.25332542,0.428814776,3375285,5.428299939,,3.417939541,8.386683152,86232,100,6.3594,1663.6783,0.0034,33.86692641,10.9,18.06254835,,,,,7.89,,,79.3,73.5,76.32926829,,,99.89493841,97.31930029,,0.6,,16.7,3.576,8.056,7.076,5.349,9.73,1
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,ECI-UZB-2021,2021,-2277773116,2.94839501,2280290470,0.003254916,2517354.014,77340060003.0,8.034683126,91671677679,10.84923975,13.69297328,13.69297328,-8766676093,-11493850299,57.4589717,9.474038443,14.92596473,3.683119327,11543749570,5.368288994,21.43258469,,,,99.9,1.7903,16.2792,,8.431804617,1,6.141790302,35551488253,,,,1.21,,5.87,73.39,68.334,70.862,100,100,96.28974264,78.81259694,81.62144631,,17,,,,,,,10609.46439
VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,ECI-VCT-2021,2021,-163295945.1,18.67126234,162855590.8,-0.050486267,-440354.3101,872225925.9,0.75379708,,1.572729325,-0.392447955,-0.392447955,-290100836.1,-285087273.9,,22.88096407,,,,,,,,,100,,0.0309,,73.17948718,5,1.41286063,449040632.6,,,,,,3.75,72.396,67.354,69.629,,,,,,,,,,,,,,2.7
VEN,"Venezuela, RB",Latin America & Caribbean,,ECI-VEN-2021,2021,,,2319000000,,2319000000,,,,,,,,,,,,,,,,0.313637293,,224833.3916,100,0.1421,10.9674,0.0175,52.34778074,33.7,4.769956441,,,,,,,,75.207,66.259,70.554,,,93.50870585,,,,,,,,,,,
VGB,British Virgin Islands,Latin America & Caribbean,High income,ECI-VGB-2021,2021,,,43216848540,,43216848540,,,,,,,,,,,,,,2.86991334,1.846683823,,,,100,,0.0242,,24.13333333,1.3,2.290459943,,,,,,,,77.457,71.749,74.494,,,99.86438356,,,,,,,,,,,
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,ECI-VIR-2021,2021,,,,,,4507000000.0,3.667607079,,,2.803239197,2.803239197,,,180.2973153,,33.92817839,0.17794193,1528,,,,,,100,,,,57.31428571,5.9,0.230471333,,,,,,,,83.5,76.8,80.06829268,,,,,,,,,,,,,,1
VNM,Vietnam,East Asia & Pacific,Lower middle income,ECI-VNM-2021,2021,-15341000000,4.273145662,15660000000,0.08704556,319000000,366475000000.0,2.553728526,3.59144E+11,1.834715548,2.880767929,2.880767929,17466000000,1799000000,186.6758328,6.572621939,9.585855464,4.547744438,35126918559,2.945174932,14.81748676,,,,100,3.0785,32.1157,0.0493,46.96116186,24.2,4.958326316,105000000000,,,,,,5.95,78.235,69.117,73.618,,,97.31751338,57.25798247,88.38934216,,,,3.414,2.016,2.824,2.385,7.011,23159.78259
